drug	disease	label
CHEMBL:CHEMBL1201564	UMLS:C5190706	0
pubchem.compound:219025	UMLS:C0039292	0
pubchem.compound:135398512	UMLS:C0153493	0
pubchem.compound:2678	UMLS:C3714534	0
pubchem.compound:54911	UMLS:C0553707	0
pubchem.compound:9865554	UMLS:C0432195	0
pubchem.compound:54671203	UMLS:C0006111	0
pubchem.compound:3520	UMLS:C4273747	0
pubchem.compound:2564	UMLS:C0206639	0
CHEMBL:CHEMBL2107881	UMLS:C0153421	0
pubchem.compound:24828759	UMLS:C1868679	0
CHEMBL:CHEMBL3301574	UMLS:C0265341	0
pubchem.compound:9933004	UMLS:C4708599	0
pubchem.compound:63002	UMLS:C1843075	0
pubchem.compound:25253377	UMLS:C0344529	0
pubchem.compound:16720766	UMLS:C1857640	0
CHEMBL:CHEMBL3707325	UMLS:C0153108	0
pubchem.compound:3000322	UMLS:C0020557	0
pubchem.compound:4768	UMLS:C3887851	0
pubchem.compound:637568	UMLS:C0018816	0
pubchem.compound:24889392	UMLS:C0752351	0
pubchem.compound:64929	UMLS:C0018814	0
pubchem.compound:189821	UMLS:C0086439	0
CHEMBL:CHEMBL4594341	UMLS:C0740340	0
pubchem.compound:3964	UMLS:C0154631	0
pubchem.compound:11462174	UMLS:C0153421	0
pubchem.compound:23652731	UMLS:C0149925	0
pubchem.compound:4991	UMLS:C0007097	0
pubchem.compound:446541	UMLS:C0265210	0
pubchem.compound:4485	UMLS:C0024121	0
pubchem.compound:54911	UMLS:C0086439	0
pubchem.compound:175805	UMLS:C0265101	0
pubchem.compound:107782	UMLS:C0751528	0
pubchem.compound:4746	UMLS:C5543257	0
pubchem.compound:38853	UMLS:C0079583	0
pubchem.compound:4890	UMLS:C1856121	0
pubchem.compound:5359318	UMLS:C1865019	0
pubchem.compound:159603	UMLS:C0278601	0
CHEMBL:CHEMBL1201566	UMLS:C1835434	0
pubchem.compound:9848990	UMLS:C0005695	0
pubchem.compound:148201	UMLS:C0243026	0
pubchem.compound:135413539	UMLS:C0085159	0
pubchem.compound:3394	UMLS:C1839546	0
pubchem.compound:135413538	UMLS:C5830433	0
pubchem.compound:10280735	UMLS:C5574705	0
pubchem.compound:11477084	UMLS:C0033805	0
CHEMBL:CHEMBL4594618	UMLS:C0232466	0
CHEMBL:CHEMBL5314348	UMLS:C5191007	0
pubchem.compound:5354	UMLS:C0376545	0
pubchem.compound:25145656	UMLS:C3810404	0
pubchem.compound:37542	UMLS:C1861689	0
CHEMBL:CHEMBL4297830	UMLS:C0015398	0
pubchem.compound:5039	UMLS:C5681844	0
pubchem.compound:107969	UMLS:C0206368	0
pubchem.compound:176871	UMLS:C0271623	0
pubchem.compound:4192	UMLS:C0752351	0
pubchem.compound:6918140	UMLS:C0037277	0
pubchem.compound:135398745	UMLS:C1854912	0
pubchem.compound:5994	UMLS:C0472813	0
pubchem.compound:60835	UMLS:C0003723	0
pubchem.compound:5819	UMLS:C1720958	0
pubchem.compound:67330085	UMLS:C0038356	0
pubchem.compound:126506029	UMLS:C5561981	0
pubchem.compound:60835	UMLS:C2678484	0
CHEMBL:CHEMBL2108791	UMLS:C4748838	0
pubchem.compound:135565166	UMLS:C0037773	0
pubchem.compound:6321225	UMLS:C5543176	0
pubchem.compound:5284443	UMLS:C0239548	0
pubchem.compound:86567195	UMLS:C1968949	0
pubchem.compound:25108829	UMLS:C1850900	0
pubchem.compound:33624	UMLS:C1836150	0
CHEMBL:CHEMBL1201467	UMLS:C0221355	0
pubchem.compound:104850	UMLS:C3711384	0
pubchem.compound:124087	UMLS:C0015379	0
pubchem.compound:86764535	UMLS:C0445118	0
pubchem.compound:44564108	UMLS:C2930970	0
pubchem.compound:5284512	UMLS:C5193014	0
pubchem.compound:60795	UMLS:C0001126	0
CHEMBL:CHEMBL2108568	UMLS:C0878683	0
pubchem.compound:3827	UMLS:C5680510	0
CHEMBL:CHEMBL1201561	UMLS:C0242422	0
pubchem.compound:46189893	UMLS:C4025298	0
pubchem.compound:6883	UMLS:C4024853	0
pubchem.compound:5807	UMLS:C0810364	0
CHEMBL:CHEMBL4297828	UMLS:C3808971	0
pubchem.compound:9804938	UMLS:C0679362	0
pubchem.compound:5832	UMLS:C3151192	0
pubchem.compound:11534420	UMLS:C0700501	0
pubchem.compound:4991	UMLS:C0236780	0
pubchem.compound:3348	UMLS:C1849348	0
pubchem.compound:3019	UMLS:C1832931	0
pubchem.compound:3157	UMLS:C1847319	0
pubchem.compound:6014	UMLS:C0027707	0
pubchem.compound:46216796	UMLS:C0009375	0
pubchem.compound:104769	UMLS:C0270496	0
CHEMBL:CHEMBL1201515	UMLS:C0157918	0
pubchem.compound:52938427	UMLS:C0339535	0
pubchem.compound:441325	UMLS:C0152101	0
CHEMBL:CHEMBL3408947	UMLS:C0042769	0
pubchem.compound:25017411	UMLS:C0445118	0
pubchem.compound:94328	UMLS:C4015388	0
CHEMBL:CHEMBL3301587	UMLS:C0036439	0
pubchem.compound:15983988	UMLS:C0009447	0
pubchem.compound:11547499	UMLS:C0085298	0
pubchem.compound:5282452	UMLS:C5679990	0
pubchem.compound:11347535	UMLS:C1335060	0
CHEMBL:CHEMBL4594492	UMLS:C0751815	0
pubchem.compound:71301	UMLS:C0009691	0
CHEMBL:CHEMBL1201828	UMLS:C0149670	0
CHEMBL:CHEMBL1743081	UMLS:C5676973	0
CHEMBL:CHEMBL4297779	UMLS:C1510502	0
pubchem.compound:337359	UMLS:C3554224	0
pubchem.compound:91885457	UMLS:C1843920	0
CHEMBL:CHEMBL1201539	UMLS:C1691215	0
pubchem.compound:2724385	UMLS:C0158543	0
pubchem.compound:64929	UMLS:C1836451	0
CHEMBL:CHEMBL3989986	UMLS:C1850343	0
pubchem.compound:6018	UMLS:C4290088	0
pubchem.compound:25102846	UMLS:C1332338	0
pubchem.compound:9913767	UMLS:C2875058	0
pubchem.compound:16102897	UMLS:C0008043	0
CHEMBL:CHEMBL2108893	UMLS:C0162809	0
pubchem.compound:636380	UMLS:C0042133	0
pubchem.compound:16760425	UMLS:C4305275	0
pubchem.compound:67517580	UMLS:C3281191	0
pubchem.compound:11434515	UMLS:C0006868	0
pubchem.compound:9931954	UMLS:C0027658	0
CHEMBL:CHEMBL1201827	UMLS:C1866423	0
pubchem.compound:5035	UMLS:C0037997	0
pubchem.compound:51634	UMLS:C2981140	0
pubchem.compound:5073	UMLS:C5829558	0
pubchem.compound:146570	UMLS:C0424688	0
pubchem.compound:441290	UMLS:C2678476	0
pubchem.compound:10161381	UMLS:C4511004	0
pubchem.compound:5878	UMLS:C4693899	0
pubchem.compound:6918092	UMLS:C0153422	0
pubchem.compound:5281025	UMLS:C0153459	0
CHEMBL:CHEMBL1237023	UMLS:C3502075	0
pubchem.compound:104741	UMLS:C0007131	0
pubchem.compound:12714644	UMLS:C1866029	0
pubchem.compound:60953	UMLS:C1853863	0
CHEMBL:CHEMBL2108034	UMLS:C0039483	0
pubchem.compound:3033825	UMLS:C1866173	0
pubchem.compound:47576	UMLS:C0878544	0
pubchem.compound:23674183	UMLS:C1851936	0
pubchem.compound:11561674	UMLS:C3554517	0
pubchem.compound:6100	UMLS:C0009460	0
pubchem.compound:6918289	UMLS:C5193074	0
pubchem.compound:86567195	UMLS:C1832931	0
pubchem.compound:5361918	UMLS:C0013415	0
CHEMBL:CHEMBL1742991	UMLS:C0003977	0
pubchem.compound:44623998	UMLS:C1291607	0
pubchem.compound:129228	UMLS:C0348617	0
pubchem.compound:3016	UMLS:C0206157	0
pubchem.compound:5735	UMLS:C1514422	0
pubchem.compound:82146	UMLS:C0003838	0
CHEMBL:CHEMBL2109092	UMLS:C0340279	0
pubchem.compound:7028	UMLS:C0154564	0
pubchem.compound:5978	UMLS:C3825727	0
pubchem.compound:56801	UMLS:C1859049	0
pubchem.compound:446157	UMLS:C1862382	0
pubchem.compound:135398510	UMLS:C4275179	0
pubchem.compound:86290953	UMLS:C4284414	0
pubchem.compound:46189893	UMLS:C4014408	0
pubchem.compound:65326	UMLS:C0011854	0
CHEMBL:CHEMBL3989987	UMLS:C0149630	0
pubchem.compound:219025	UMLS:C0205713	0
pubchem.compound:54679224	UMLS:C0018099	0
pubchem.compound:1349907	UMLS:C1864849	0
pubchem.compound:9832447	UMLS:C0017563	0
pubchem.compound:59768	UMLS:C0042769	0
pubchem.compound:74763937	UMLS:C3825727	0
pubchem.compound:6323266	UMLS:C1968729	0
pubchem.compound:71717200	UMLS:C1334603	0
CHEMBL:CHEMBL2109613	UMLS:C0428977	0
pubchem.compound:5354	UMLS:C1835807	0
pubchem.compound:4943	UMLS:C1456865	0
pubchem.compound:3151	UMLS:C0023467	0
pubchem.compound:71464713	UMLS:C3887980	0
pubchem.compound:644077	UMLS:C5399761	0
CHEMBL:CHEMBL4650395	UMLS:C1850049	0
pubchem.compound:4911	UMLS:C0033805	0
pubchem.compound:60854	UMLS:C0948008	0
pubchem.compound:16533	UMLS:C1843139	0
pubchem.compound:41693	UMLS:C5396362	0
pubchem.compound:24875372	UMLS:C0154631	0
pubchem.compound:60734	UMLS:C0021655	0
pubchem.compound:3696	UMLS:C0162836	0
pubchem.compound:25151504	UMLS:C3279392	0
pubchem.compound:166625218	UMLS:C0394006	0
pubchem.compound:656630	UMLS:C0221358	0
pubchem.compound:60815	UMLS:C0031117	0
pubchem.compound:3000322	UMLS:C4049796	0
CHEMBL:CHEMBL1743037	UMLS:C0162823	0
pubchem.compound:62969	UMLS:C3463824	0
CHEMBL:CHEMBL4297770	UMLS:C4304725	0
pubchem.compound:71717894	UMLS:C1853214	0
pubchem.compound:118115473	UMLS:C0242647	0
CHEMBL:CHEMBL1201692	UMLS:C4721414	0
pubchem.compound:3779	UMLS:C0007398	0
pubchem.compound:6918554	UMLS:C0029823	0
pubchem.compound:18340	UMLS:C4021618	0
pubchem.compound:9845306	UMLS:C1563709	0
CHEMBL:CHEMBL4297887	UMLS:C0376545	0
CHEMBL:CHEMBL1201509	UMLS:C2751843	0
pubchem.compound:208902	UMLS:C0020635	0
pubchem.compound:4943	UMLS:C0031106	0
pubchem.compound:11683	UMLS:C5680525	0
pubchem.compound:175804	UMLS:C1846474	0
pubchem.compound:2541	UMLS:C0036346	0
CHEMBL:CHEMBL1201560	UMLS:C0034012	0
pubchem.compound:5281070	UMLS:C0158651	0
pubchem.compound:11442891	UMLS:C4551906	0
pubchem.compound:74763937	UMLS:C5436695	0
pubchem.compound:23663959	UMLS:C4015368	0
pubchem.compound:53359	UMLS:C4749947	0
pubchem.compound:2662	UMLS:C0008925	0
CHEMBL:CHEMBL2107862	UMLS:C0011581	0
pubchem.compound:6509979	UMLS:C0026846	0
pubchem.compound:71657455	UMLS:C3888523	0
CHEMBL:CHEMBL4650275	UMLS:C0026827	0
pubchem.compound:6604100	UMLS:C0158118	0
pubchem.compound:439302	UMLS:C0011633	0
pubchem.compound:39042	UMLS:C0376407	0
pubchem.compound:25151352	UMLS:C1866091	0
CHEMBL:CHEMBL1201576	UMLS:C4022990	0
pubchem.compound:31101	UMLS:C0030354	0
pubchem.compound:2578	UMLS:C0007138	0
CHEMBL:CHEMBL1201464	UMLS:C0011615	0
pubchem.compound:444020	UMLS:C0432195	0
pubchem.compound:129228	UMLS:C0242343	0
CHEMBL:CHEMBL3989986	UMLS:C1327918	0
pubchem.compound:5329102	UMLS:C0854893	0
CHEMBL:CHEMBL1743062	UMLS:C3554607	0
pubchem.compound:5486971	UMLS:C0035410	0
pubchem.compound:9838021	UMLS:C5543526	0
pubchem.compound:5734	UMLS:C0013369	0
pubchem.compound:636380	UMLS:C0342473	0
pubchem.compound:25025298	UMLS:C1839928	0
pubchem.compound:46908928	UMLS:C2678477	0
pubchem.compound:84003	UMLS:C0687132	0
pubchem.compound:9926791	UMLS:C0014170	0
pubchem.compound:449171	UMLS:C0270612	0
CHEMBL:CHEMBL3707324	UMLS:C4305275	0
pubchem.compound:439693	UMLS:C4310778	0
pubchem.compound:8514	UMLS:C4048270	0
CHEMBL:CHEMBL3301587	UMLS:C0472792	0
pubchem.compound:5284569	UMLS:C1836199	0
pubchem.compound:11982961	UMLS:C0001308	0
pubchem.compound:9651	UMLS:C5830452	0
pubchem.compound:5807	UMLS:C0012242	0
pubchem.compound:5284627	UMLS:C5829889	0
pubchem.compound:62923	UMLS:C0020500	0
pubchem.compound:23897	UMLS:C0034362	0
pubchem.compound:131679	UMLS:C0035258	0
pubchem.compound:5353627	UMLS:C5561940	0
CHEMBL:CHEMBL1743085	UMLS:C5561940	0
pubchem.compound:5878	UMLS:C0153413	0
pubchem.compound:9871419	UMLS:C1864851	0
pubchem.compound:11236126	UMLS:C1846707	0
pubchem.compound:65866	UMLS:C0342687	0
pubchem.compound:31101	UMLS:C5231513	0
pubchem.compound:91617630	UMLS:C4020867	0
pubchem.compound:46188928	UMLS:C1835434	0
pubchem.compound:53235510	UMLS:C1835814	0
pubchem.compound:16048656	UMLS:C1850318	0
pubchem.compound:2092	UMLS:C0265210	0
pubchem.compound:5546	UMLS:C1968949	0
pubchem.compound:117761397	UMLS:C0009363	0
pubchem.compound:60199242	UMLS:C0004114	0
pubchem.compound:5878	UMLS:C0025362	0
CHEMBL:CHEMBL2109457	UMLS:C0029408	0
pubchem.compound:2803	UMLS:C1527349	0
pubchem.compound:11250647	UMLS:C0026351	0
CHEMBL:CHEMBL1201692	UMLS:C4022699	0
pubchem.compound:13791	UMLS:C2750027	0
pubchem.compound:11707110	UMLS:C0034194	0
pubchem.compound:441409	UMLS:C0015310	0
pubchem.compound:6456015	UMLS:C0029410	0
pubchem.compound:23674183	UMLS:C5394371	0
pubchem.compound:3100	UMLS:C0019322	0
CHEMBL:CHEMBL1201564	UMLS:C0008073	0
pubchem.compound:4116	UMLS:C0086664	0
pubchem.compound:4595	UMLS:C1292774	0
pubchem.compound:3410	UMLS:C5816691	0
pubchem.compound:71717894	UMLS:C0730290	0
pubchem.compound:657180	UMLS:C0027726	0
pubchem.compound:3034010	UMLS:C0457133	0
pubchem.compound:7028	UMLS:C1844820	0
pubchem.compound:6436	UMLS:C4282400	0
CHEMBL:CHEMBL4650509	UMLS:C1333813	0
pubchem.compound:68029831	UMLS:C2675722	0
CHEMBL:CHEMBL3833346	UMLS:C1332133	0
CHEMBL:CHEMBL1201414	UMLS:C0243050	0
pubchem.compound:17513	UMLS:C0079301	0
pubchem.compound:2733	UMLS:C1568247	0
pubchem.compound:5280723	UMLS:C0427065	0
pubchem.compound:2754	UMLS:C0206711	0
pubchem.compound:5556	UMLS:C0024790	0
pubchem.compound:71491931	UMLS:C4016412	0
CHEMBL:CHEMBL4297756	UMLS:C5193041	0
CHEMBL:CHEMBL4297551	UMLS:C5679993	0
pubchem.compound:23649427	UMLS:C0376634	0
CHEMBL:CHEMBL1743081	UMLS:C3277074	0
pubchem.compound:2351	UMLS:C0024117	0
pubchem.compound:134436906	UMLS:C0158451	0
pubchem.compound:25074887	UMLS:C0855740	0
CHEMBL:CHEMBL2109128	UMLS:C5562018	0
CHEMBL:CHEMBL1743073	UMLS:C0001126	0
pubchem.compound:11304743	UMLS:C0024232	0
CHEMBL:CHEMBL2109092	UMLS:C5680343	0
pubchem.compound:18340	UMLS:C0341698	0
pubchem.compound:166625218	UMLS:C0042133	0
pubchem.compound:6323266	UMLS:C1720824	0
pubchem.compound:9800068	UMLS:C0281267	0
pubchem.compound:10257882	UMLS:C1301355	0
pubchem.compound:9581	UMLS:C0036346	0
CHEMBL:CHEMBL4297770	UMLS:C0026987	0
pubchem.compound:5245	UMLS:C1848599	0
pubchem.compound:3394	UMLS:C4021768	0
pubchem.compound:148197	UMLS:C1858496	0
pubchem.compound:166625231	UMLS:C1519086	0
pubchem.compound:5339	UMLS:C0010035	0
pubchem.compound:58438464	UMLS:C0023860	0
pubchem.compound:44205240	UMLS:C0221217	0
pubchem.compound:4201	UMLS:C0017658	0
pubchem.compound:5419	UMLS:C0039590	0
pubchem.compound:59227	UMLS:C3151228	0
pubchem.compound:2712	UMLS:C3810294	0
pubchem.compound:11525740	UMLS:C0588008	0
CHEMBL:CHEMBL4298124	UMLS:C0241240	0
pubchem.compound:9568614	UMLS:C0158646	0
pubchem.compound:25025298	UMLS:C0265004	0
pubchem.compound:5909	UMLS:C1852767	0
pubchem.compound:2284	UMLS:C0268414	0
pubchem.compound:16051941	UMLS:C3696898	0
pubchem.compound:11442891	UMLS:C4551721	0
pubchem.compound:92786	UMLS:C5679682	0
pubchem.compound:4168	UMLS:C2875058	0
pubchem.compound:16722836	UMLS:C0015310	0
pubchem.compound:30751	UMLS:C0392550	0
CHEMBL:CHEMBL2108678	UMLS:C0431904	0
pubchem.compound:44181686	UMLS:C0428851	0
CHEMBL:CHEMBL1743071	UMLS:C0334401	0
CHEMBL:CHEMBL4650395	UMLS:C0027661	0
pubchem.compound:86567195	UMLS:C0220743	0
CHEMBL:CHEMBL3989987	UMLS:C0019284	0
CHEMBL:CHEMBL5095303	UMLS:C0520679	0
pubchem.compound:27661	UMLS:C0008924	0
pubchem.compound:25134303	UMLS:C0520806	0
CHEMBL:CHEMBL4298092	UMLS:C0270458	0
pubchem.compound:5401	UMLS:C2678484	0
pubchem.compound:9831643	UMLS:C3280120	0
pubchem.compound:54575456	UMLS:C2675459	0
pubchem.compound:6321225	UMLS:C1304242	0
pubchem.compound:208898	UMLS:C0029574	0
pubchem.compound:92786	UMLS:C0085207	0
pubchem.compound:5362124	UMLS:C0009806	0
pubchem.compound:2265	UMLS:C0020626	0
CHEMBL:CHEMBL2107884	UMLS:C0079731	0
CHEMBL:CHEMBL2109465	UMLS:C0079154	0
pubchem.compound:25127112	UMLS:C0751617	0
CHEMBL:CHEMBL1743037	UMLS:C4277682	0
CHEMBL:CHEMBL1743085	UMLS:C4023354	0
pubchem.compound:3696	UMLS:C0031190	0
pubchem.compound:17513	UMLS:C0010072	0
CHEMBL:CHEMBL3301581	UMLS:C5703292	0
pubchem.compound:30751	UMLS:C3541518	0
pubchem.compound:25102846	UMLS:C1879362	0
CHEMBL:CHEMBL4298092	UMLS:C0752351	0
pubchem.compound:5354	UMLS:C0949664	0
pubchem.compound:50922675	UMLS:C0009080	0
CHEMBL:CHEMBL3833373	UMLS:C2675210	0
pubchem.compound:11477084	UMLS:C0162834	0
CHEMBL:CHEMBL4297950	UMLS:C0013604	0
CHEMBL:CHEMBL413	UMLS:C3280094	0
pubchem.compound:125017	UMLS:C0751837	0
CHEMBL:CHEMBL2109391	UMLS:C0393770	0
pubchem.compound:667484	UMLS:C1849156	0
pubchem.compound:91809208	UMLS:C0153491	0
pubchem.compound:3672	UMLS:C4023342	0
pubchem.compound:21700	UMLS:C1861689	0
pubchem.compound:119182	UMLS:C0006142	0
pubchem.compound:23663956	UMLS:C1275808	0
pubchem.compound:121892	UMLS:C1868681	0
CHEMBL:CHEMBL4297829	UMLS:C0344559	0
pubchem.compound:146571	UMLS:C0029771	0
pubchem.compound:14219	UMLS:C0033141	0
pubchem.compound:119182	UMLS:C5681165	0
pubchem.compound:4456	UMLS:C2677565	0
pubchem.compound:73355910	UMLS:C0271092	0
pubchem.compound:6018	UMLS:C4310818	0
pubchem.compound:4178	UMLS:C0024121	0
pubchem.compound:71621331	UMLS:C0021390	0
pubchem.compound:5281078	UMLS:C0011570	0
pubchem.compound:43032	UMLS:C4748694	0
pubchem.compound:2803	UMLS:C0027947	0
pubchem.compound:25141092	UMLS:C0349639	0
pubchem.compound:9823820	UMLS:C3489728	0
pubchem.compound:11526696	UMLS:C2676770	0
pubchem.compound:71577426	UMLS:C0345050	0
pubchem.compound:2803	UMLS:C3280378	0
pubchem.compound:6918486	UMLS:C1848554	0
pubchem.compound:9854489	UMLS:C2183058	0
CHEMBL:CHEMBL1743019	UMLS:C0017152	0
pubchem.compound:70687254	UMLS:C2677650	0
CHEMBL:CHEMBL4298079	UMLS:C0020445	0
pubchem.compound:2712	UMLS:C1134719	0
pubchem.compound:5353622	UMLS:C0042029	0
pubchem.compound:3519	UMLS:C0035258	0
pubchem.compound:50225	UMLS:C3552553	0
CHEMBL:CHEMBL1201577	UMLS:C0010278	0
pubchem.compound:16072155	UMLS:C0400966	0
pubchem.compound:44482554	UMLS:C1861297	0
pubchem.compound:9933475	UMLS:C1510489	0
pubchem.compound:4594	UMLS:C0020564	0
CHEMBL:CHEMBL5314551	UMLS:C0018099	0
pubchem.compound:5991	UMLS:C0017661	0
pubchem.compound:5070	UMLS:C0011854	0
CHEMBL:CHEMBL2107884	UMLS:C0546125	0
CHEMBL:CHEMBL3301581	UMLS:C0035235	0
CHEMBL:CHEMBL1201505	UMLS:C0338715	0
pubchem.compound:72078	UMLS:C4706415	0
pubchem.compound:5388962	UMLS:C0265306	0
pubchem.compound:54746	UMLS:C4015729	0
CHEMBL:CHEMBL1201438	UMLS:C5244016	0
pubchem.compound:68873	UMLS:C0039685	0
pubchem.compound:11338033	UMLS:C4021745	0
pubchem.compound:10236037	UMLS:C4748455	0
pubchem.compound:4946	UMLS:C4551720	0
pubchem.compound:135476717	UMLS:C0021390	0
pubchem.compound:135398512	UMLS:C5830452	0
pubchem.compound:166625218	UMLS:C0018378	0
pubchem.compound:4616	UMLS:C0020437	0
pubchem.compound:5546	UMLS:C0003076	0
pubchem.compound:11477084	UMLS:C1854912	0
pubchem.compound:9930049	UMLS:C1854912	0
pubchem.compound:145948323	UMLS:C3281191	0
pubchem.compound:60953	UMLS:C0333355	0
pubchem.compound:5002	UMLS:C0079772	0
CHEMBL:CHEMBL3833342	UMLS:C1273070	0
pubchem.compound:66653479	UMLS:C5680363	0
pubchem.compound:121892	UMLS:C0020473	0
pubchem.compound:46926350	UMLS:C4747984	0
CHEMBL:CHEMBL4297715	UMLS:C4760583	0
pubchem.compound:10257882	UMLS:C0030305	0
pubchem.compound:6918173	UMLS:C0018824	0
pubchem.compound:6433095	UMLS:C1836451	0
pubchem.compound:392622	UMLS:C3280790	0
CHEMBL:CHEMBL2108570	UMLS:C1850451	0
pubchem.compound:110635	UMLS:C0524851	0
CHEMBL:CHEMBL2108078	UMLS:C3837967	0
pubchem.compound:2895	UMLS:C0393588	0
pubchem.compound:4943	UMLS:C3150939	0
pubchem.compound:5311027	UMLS:C0025202	0
pubchem.compound:41693	UMLS:C0279628	0
pubchem.compound:121892	UMLS:C0022116	0
pubchem.compound:46926350	UMLS:C0478066	0
pubchem.compound:6918289	UMLS:C0014116	0
pubchem.compound:6918456	UMLS:C4545043	0
pubchem.compound:132999	UMLS:C4025360	0
pubchem.compound:1549000	UMLS:C5193057	0
pubchem.compound:9833407	UMLS:C5676973	0
pubchem.compound:118878093	UMLS:C0007789	0
pubchem.compound:11285792	UMLS:C1857811	0
pubchem.compound:5464092	UMLS:C0024232	0
pubchem.compound:3151	UMLS:C0424503	0
CHEMBL:CHEMBL4297864	UMLS:C1861099	0
pubchem.compound:4236	UMLS:C0029531	0
pubchem.compound:3827	UMLS:C0751748	0
pubchem.compound:51634	UMLS:C0221405	0
CHEMBL:CHEMBL4297549	UMLS:C5193020	0
pubchem.compound:5280723	UMLS:C4551485	0
pubchem.compound:644019	UMLS:C0001175	0
pubchem.compound:16722836	UMLS:C5676998	0
pubchem.compound:6279	UMLS:C0017661	0
pubchem.compound:5282381	UMLS:C3495591	0
pubchem.compound:26758	UMLS:C1135196	0
pubchem.compound:11980076	UMLS:C4751003	0
CHEMBL:CHEMBL3544910	UMLS:C0027709	0
pubchem.compound:157917	UMLS:C0012242	0
CHEMBL:CHEMBL4297778	UMLS:C1843153	0
pubchem.compound:60823	UMLS:C0030328	0
pubchem.compound:6253	UMLS:C1836448	0
pubchem.compound:44462760	UMLS:C4539997	0
pubchem.compound:3002977	UMLS:C0520863	0
pubchem.compound:5284603	UMLS:C3149074	0
CHEMBL:CHEMBL4650509	UMLS:C0019163	0
pubchem.compound:4474	UMLS:C0019050	0
pubchem.compound:4740	UMLS:C4025870	0
CHEMBL:CHEMBL1201649	UMLS:C1854301	0
CHEMBL:CHEMBL595	UMLS:C0079154	0
pubchem.compound:135566083	UMLS:C1852372	0
pubchem.compound:92786	UMLS:C0741160	0
pubchem.compound:11243969	UMLS:C1842180	0
pubchem.compound:14219	UMLS:C0007137	0
CHEMBL:CHEMBL1201821	UMLS:C0796204	0
pubchem.compound:23897	UMLS:C0027059	0
pubchem.compound:92786	UMLS:C0024713	0
pubchem.compound:158781	UMLS:C0029799	0
CHEMBL:CHEMBL1201515	UMLS:C0012715	0
pubchem.compound:5288783	UMLS:C0033141	0
pubchem.compound:4633	UMLS:C0035328	0
pubchem.compound:4917	UMLS:C0206710	0
pubchem.compound:71301	UMLS:C0271385	0
pubchem.compound:5816	UMLS:C5830244	0
CHEMBL:CHEMBL4297955	UMLS:C0025202	0
pubchem.compound:135449518	UMLS:C1527336	0
pubchem.compound:135565884	UMLS:C0037116	0
pubchem.compound:44516822	UMLS:C1721006	0
pubchem.compound:5311027	UMLS:C1846529	0
pubchem.compound:67479909	UMLS:C0027497	0
pubchem.compound:4436	UMLS:C0042900	0
pubchem.compound:104769	UMLS:C1859774	0
pubchem.compound:16130957	UMLS:C0035222	0
pubchem.compound:1549120	UMLS:C1837206	0
pubchem.compound:444	UMLS:C5568766	0
pubchem.compound:2284	UMLS:C0039075	0
pubchem.compound:4369359	UMLS:C1866091	0
pubchem.compound:16231	UMLS:C0342684	0
pubchem.compound:3478	UMLS:C1134719	0
pubchem.compound:68540	UMLS:C0235820	0
CHEMBL:CHEMBL4297700	UMLS:C0011436	0
pubchem.compound:5360733	UMLS:C0079765	0
CHEMBL:CHEMBL4297722	UMLS:C0948163	0
CHEMBL:CHEMBL3707357	UMLS:C0004245	0
pubchem.compound:5160	UMLS:C4540185	0
pubchem.compound:64929	UMLS:C0022876	0
pubchem.compound:5360733	UMLS:C1839839	0
pubchem.compound:39042	UMLS:C0339985	0
pubchem.compound:25181577	UMLS:C0023481	0
pubchem.compound:3100	UMLS:C0341823	0
pubchem.compound:5745	UMLS:C0555198	0
pubchem.compound:71384	UMLS:C1862841	0
pubchem.compound:5039	UMLS:C0024437	0
pubchem.compound:5283731	UMLS:C3810380	0
pubchem.compound:47909	UMLS:C0279543	0
pubchem.compound:2732	UMLS:C1867439	0
pubchem.compound:135565166	UMLS:C0556385	0
CHEMBL:CHEMBL1743048	UMLS:C0007134	0
pubchem.compound:2083	UMLS:C3149117	0
pubchem.compound:91430	UMLS:C4274968	0
pubchem.compound:5462328	UMLS:C5700127	0
CHEMBL:CHEMBL1743058	UMLS:C2931478	0
pubchem.compound:54841	UMLS:C4748803	0
pubchem.compound:46224413	UMLS:C0162872	0
pubchem.compound:5070	UMLS:C1863012	0
pubchem.compound:5819	UMLS:C0037926	0
CHEMBL:CHEMBL2364648	UMLS:C5779875	0
pubchem.compound:44631912	UMLS:C1275808	0
pubchem.compound:47909	UMLS:C1836448	0
CHEMBL:CHEMBL1201583	UMLS:C0013421	0
pubchem.compound:6741	UMLS:C5399977	0
pubchem.compound:3779	UMLS:C0235032	0
pubchem.compound:45138527	UMLS:C4290088	0
pubchem.compound:3494	UMLS:C0009405	0
CHEMBL:CHEMBL1201564	UMLS:C0701163	0
pubchem.compound:11372270	UMLS:C0022660	0
pubchem.compound:41693	UMLS:C0206656	0
pubchem.compound:11962412	UMLS:C5779546	0
pubchem.compound:11683556	UMLS:C2751324	0
pubchem.compound:5329102	UMLS:C2678477	0
pubchem.compound:6215	UMLS:C0740279	0
pubchem.compound:46188928	UMLS:C0086468	0
pubchem.compound:16738693	UMLS:C3280785	0
pubchem.compound:6883	UMLS:C1535926	0
pubchem.compound:16134956	UMLS:C0034362	0
pubchem.compound:13620391	UMLS:C0376634	0
pubchem.compound:16533	UMLS:C0013264	0
pubchem.compound:3078519	UMLS:C0678807	0
