"feature","geneName","avgLog2CPM","avgLog2FC","P.Value","FDR","DE","chromosome","startPos","endPos","geneStrand","geneLength","exonLength","geneGC","exonGC","intronGC","geneType","avgCPM","avgFC"
"ENSMUSG00000003437","Paf1",6.28618521124252,-0.219763577991073,0.002611224748464,0.008548623151545,-1,"7",28092376,28098813,"+",6438,3428,0.485941,0.517795,0.449651,"protein_coding",78.042344348654,0.858706145591414
"ENSMUSG00000028557","Rnf11",7.0128324237735,-0.319101841163299,0.002612196037538,0.008549788397069,-1,"4",109308295,109341925,"-",33631,4258,0.403539,0.42884,0.399871,"protein_coding",129.143607586575,0.801568743930973
"ENSMUSG00000026825","Dnm1",2.60568129915169,-0.52715354855794,0.002615002169037,0.0085569571683,-1,"2",32198483,32243350,"-",44868,5224,0.535315,0.571975,0.530485,"protein_coding",6.08678876305292,0.693922500191307
"ENSMUSG00000017776","Crk",6.6113970921321,-0.32673160681097,0.002617292324018,0.008560431771736,-1,"11",75570085,75597734,"+",27650,4726,0.435133,0.444139,0.433277,"protein_coding",97.7752281418033,0.797340796821985
"ENSMUSG00000060636","Rpl35a",7.75485701763075,-0.609027904496222,0.002617296254954,0.008560431771736,-1,"16",32876823,32880559,"+",3737,3524,0.468683,0.471339,0.424528,"protein_coding",215.995435910353,0.655638325679249
"ENSMUSG00000022807","Osbpl11",4.83410571426691,0.178811841015462,0.002621349293571,0.008570938998814,1,"16",33005441,33063682,"+",58242,5078,0.432307,0.495077,0.426312,"protein_coding",28.5240259057017,1.13195126128326
"ENSMUSG00000025407","Gli1",2.53917666442093,0.579944121660442,0.002623907402856,0.008570938998814,1,"10",127165751,127177843,"-",12093,4982,0.54168,0.57788,0.516315,"protein_coding",5.81257192997853,1.49479135138436
"ENSMUSG00000026674","Ddr2",4.64164102812634,0.43404239373666,0.002623329334376,0.008570938998814,1,"1",169799876,169938331,"-",138456,9242,0.430898,0.450227,0.429516,"protein_coding",24.9616436280796,1.35101378362619
"ENSMUSG00000033883","Zfp267",3.73026852632228,-0.259862468695947,0.002624210054769,0.008570938998814,-1,"3",36205166,36224491,"+",19326,6796,0.422458,0.424662,0.421263,"protein_coding",13.2715827197982,0.835167531683076
"ENSMUSG00000043085","Tmem82",5.40662404905119,-0.209929104876666,0.002623900912125,0.008570938998814,-1,"4",141340687,141345944,"-",5258,3986,0.568005,0.560712,0.590873,"protein_coding",42.4185690622532,0.864579716363877
"ENSMUSG00000044285","Ubb-ps",6.56615337418754,0.388075473046318,0.00262212595716,0.008570938998814,1,"14",46321485,46322457,"+",973,972,0.522634,0.522634,0,"transcribed_processed_pseudogene",94.7565241865615,1.30864653010633
"ENSMUSG00000022639","Dubr",3.19835334213506,0.362752976553535,0.002626099053583,0.00857509289083,1,"16",50539657,50553136,"-",13480,4676,0.418132,0.442258,0.405316,"lncRNA",9.17910404729409,1.28587729203405
"ENSMUSG00000054404","Slfn5",6.97836719621952,-0.466208872908338,0.002627698643811,0.008578300036914,-1,"11",82842175,82855666,"+",13492,6318,0.445482,0.449351,0.442074,"protein_coding",126.094994433839,0.72386427777344
"ENSMUSG00000027404","Snrpb",6.98649333673881,0.202170271872595,0.002628948213081,0.008580363277555,1,"2",130013334,130021323,"-",7990,1969,0.456878,0.520569,0.436047,"protein_coding",126.807242561055,1.15042766280138
"ENSMUSG00000117499","Gm50010",2.2313611456918,0.345033683836207,0.002630652607891,0.008583909660412,1,"17",95122169,95123491,"-",1323,1322,0.388805,0.388805,0,"TEC",4.69576804409214,1.27018063818735
"ENSMUSG00000021786","Oxsm",4.38094864787161,-0.326678736890082,0.002631582664233,0.008584928278198,-1,"14",6219955,6231111,"+",11157,4119,0.438419,0.462005,0.424613,"protein_coding",20.8351654008811,0.797370017215823
"ENSMUSG00000029167","Ppargc1a",6.31871127183288,-0.285913227352471,0.002632848400345,0.008587041238121,-1,"5",51611592,51725068,"-",113477,6578,0.389633,0.415932,0.388015,"protein_coding",79.8218201739903,0.820222242977333
"ENSMUSG00000025218","Poll",4.33888527368413,-0.200219983212889,0.002634053034824,0.008587349782329,-1,"19",45540714,45548970,"-",8257,2315,0.54094,0.58013,0.525669,"protein_coding",20.2364633651359,0.870417831218531
"ENSMUSG00000044835","Ankrd45",1.68419177467179,0.338106136837622,0.002634179125686,0.008587349782329,1,"1",160970261,160998068,"+",27808,3728,0.425073,0.446888,0.421695,"protein_coding",3.21360313670994,1.26409609262192
"ENSMUSG00000038174","Fam126b",5.59916311138155,-0.293970311321896,0.00263652242728,0.008592972696371,-1,"1",58561965,58625482,"-",63518,12025,0.377647,0.378628,0.377418,"protein_coding",48.4748023688292,0.81565427820862
"ENSMUSG00000034647","Ankrd12",7.75520572695893,-0.679097776557828,0.002640016697643,0.008602343338895,-1,"17",66272693,66384084,"-",111392,13731,0.418122,0.402301,0.420346,"protein_coding",216.047649804891,0.624555733035967
"ENSMUSG00000018008","Cyth4",5.10446830231351,0.521727844482118,0.002644191106426,0.008612061070588,1,"15",78481247,78506219,"+",24973,7540,0.540085,0.545093,0.537919,"protein_coding",34.403139061578,1.43567365409995
"ENSMUSG00000039615","Stub1",6.90867545744165,-0.312011168874436,0.002644238702111,0.008612061070588,-1,"17",26049479,26052378,"-",2900,2557,0.588479,0.592491,0.55848,"protein_coding",120.148552507228,0.805518054966569
"ENSMUSG00000028849","Map7d1",6.22591941727181,0.208848861451918,0.002655488869803,0.008646675030946,1,"4",126125960,126150136,"-",24177,3636,0.532594,0.623487,0.516504,"protein_coding",74.849429615962,1.15576562075142
"ENSMUSG00000039105","Atp6v1g1",7.4916126780661,-0.239873793088965,0.002662121788839,0.008666241830865,-1,"4",63463009,63468987,"+",5979,1132,0.465373,0.480565,0.461824,"protein_coding",179.970006355739,0.846819388852494
"ENSMUSG00000031799","Tpm4",7.24941856522365,0.463436777977945,0.002663348139969,0.008667358987718,1,"8",72884018,72906986,"+",22969,4259,0.472832,0.508805,0.464643,"protein_coding",152.157175995434,1.37882253027606
"ENSMUSG00000066324","Bpnt2",6.36978926584334,-0.236730476763218,0.002663712600947,0.008667358987718,-1,"4",4762484,4793355,"-",30872,6538,0.396489,0.391557,0.397814,"protein_coding",82.6985005261944,0.848666434142096
"ENSMUSG00000041408","Wapl",5.95552513206546,-0.224781086306381,0.002672780466854,0.008694828332116,-1,"14",34395885,34469940,"+",74056,6602,0.379934,0.422448,0.375773,"protein_coding",62.0571325854862,0.855724863017057
"ENSMUSG00000035585","Tsen34",5.80677517548225,0.316641149526256,0.002676182307601,0.008703856971396,1,"7",3695862,3704023,"+",8162,2534,0.481191,0.566298,0.442865,"protein_coding",55.9775009374914,1.24542759411936
"ENSMUSG00000000690","Hoxb6",5.46381102294573,0.264253598958259,0.002684302925199,0.008728224863729,1,"11",96183302,96192395,"+",9094,1961,0.5215,0.54921,0.513881,"protein_coding",44.1337680855439,1.20101452494927
"ENSMUSG00000039568","Ubald1",5.43685054526408,0.254527881814191,0.002685217428804,0.008729155581609,1,"16",4692642,4698179,"-",5538,5537,0.567997,0.567997,0,"protein_coding",43.3166733442003,1.19294529091586
"ENSMUSG00000029130","Rnf32",1.33454556234588,0.421090724336669,0.002688010436185,0.008736191111195,1,"5",29400990,29433455,"+",32466,6752,0.41651,0.432909,0.412204,"protein_coding",2.52196029476699,1.33893945396461
"ENSMUSG00000032220","Myo1e",5.20176703997521,0.212074863513694,0.00269358646132,0.008752266205233,1,"9",70114632,70307048,"+",192417,5675,0.457431,0.499912,0.45614,"protein_coding",36.8033972573022,1.15835291322821
"ENSMUSG00000027339","Rassf2",3.89587742161522,0.277601083276163,0.002696936798423,0.008761103548584,1,"2",131831335,131872178,"-",40844,11981,0.479788,0.483182,0.47838,"protein_coding",14.8859296885569,1.21217759591232
"ENSMUSG00000021699","Pde4d",5.09310871414011,0.279604512629947,0.002699041508201,0.008765891237715,1,"13",108586482,110089995,"+",1503514,11973,0.400679,0.476572,0.40007,"protein_coding",34.1333170023875,1.21386208160908
"ENSMUSG00000015575","Atp6v0e",6.79494697637867,0.257214707167735,0.002700643138596,0.008769009828897,1,"17",26882205,26918621,"+",36417,3705,0.459798,0.45668,0.460151,"protein_coding",111.040870776064,1.19516906106535
"ENSMUSG00000029550","Sppl3",5.09940850589568,0.186275201706791,0.002701264003719,0.008769009828897,1,"5",115149196,115236849,"+",87654,6637,0.444092,0.504897,0.439111,"protein_coding",34.2826922737046,1.13782225278307
"ENSMUSG00000020063","Sirt1",4.54824674436711,0.183911021054575,0.002702002062864,0.008769356846867,1,"10",63154784,63217483,"-",62700,5316,0.440852,0.427577,0.442082,"protein_coding",23.3969204113219,1.13595920176852
"ENSMUSG00000113894","Gm48838",0.772948195383486,-0.823188909364909,0.002703491246802,0.008772140911507,-1,"13",3612385,3613618,"+",1234,1233,0.347121,0.347121,0,"TEC",1.70875812220861,0.565191271444868
"ENSMUSG00000028669","Pithd1",4.80373115646276,-0.180887764251849,0.002707092748591,0.008781287426574,-1,"4",135702771,135714575,"-",11805,2469,0.475517,0.524099,0.462667,"protein_coding",27.9297577729037,0.882159990951467
"ENSMUSG00000042340","Ctf1",2.51225898119348,0.41070115801899,0.002707574156862,0.008781287426574,1,"7",127311908,127317364,"+",5457,1819,0.492119,0.532161,0.472092,"protein_coding",5.70512691676214,1.32933171992522
"ENSMUSG00000028466","Creb3",5.75431698585493,0.147171013498245,0.002708908623492,0.008783565090967,1,"4",43562332,43567060,"+",4729,2366,0.483503,0.532544,0.434378,"protein_coding",53.978649826141,1.10739584466618
"ENSMUSG00000029175","Slc35f6",4.71777844205051,0.22317835171034,0.002712727757865,0.00879389628273,1,"5",30805277,30817073,"+",11797,8490,0.517464,0.516254,0.520569,"protein_coding",26.3143607324191,1.16730239947348
"ENSMUSG00000054484","Tmem62",3.95499345790112,-0.168630948697935,0.002713618582762,0.008794732117774,-1,"2",120807498,120838333,"+",30836,3333,0.40707,0.490849,0.396917,"protein_coding",15.5085667450749,0.889686552362905
"ENSMUSG00000018293","Pfn1",8.09564892174392,0.205660720637561,0.002719263456594,0.008810971657162,1,"11",70542676,70545470,"-",2795,2403,0.557266,0.573034,0.460358,"protein_coding",273.547758102841,1.15321437112926
"ENSMUSG00000046808","Atp10d",3.5370807040063,0.295713504642711,0.002720081696569,0.00881156798604,1,"5",72360672,72456118,"+",95447,7824,0.419588,0.474438,0.41469,"polymorphic_pseudogene",11.6082670081169,1.22749190013482
"ENSMUSG00000024965","Fermt3",3.93186601764763,0.457839090813962,0.002724511144671,0.00882385963731,1,"19",6976326,6996837,"-",20512,5771,0.497684,0.550338,0.477069,"protein_coding",15.2619353747923,1.3734830351748
"ENSMUSG00000003153","Slc2a3",1.49346085882863,0.42437752386373,0.00272725041242,0.008830672857181,1,"6",122704768,122778599,"-",73832,7231,0.453901,0.477666,0.451321,"protein_coding",2.81563604222471,1.34199335122464
"ENSMUSG00000046070","Igfals",2.76904555337964,-0.455000204165474,0.002729030993081,0.008834379454302,-1,"17",25084971,25100984,"+",16014,3162,0.511085,0.590133,0.491635,"protein_coding",6.81656799167583,0.729510068882206
"ENSMUSG00000038876","Rnf146",4.75358015588437,-0.231702175277404,0.002729851781925,0.008834978024242,-1,"10",29220172,29238438,"-",18267,4451,0.38881,0.431813,0.374955,"protein_coding",26.9755441309656,0.851629496902857
"ENSMUSG00000025217","Btrc",4.59747720361158,-0.213930153930064,0.00273464116275,0.008844298024966,-1,"19",45352173,45518452,"+",166280,16887,0.418507,0.441405,0.415919,"protein_coding",24.2090943310576,0.862185285506283
"ENSMUSG00000057234","Mettl15",2.07703014221896,-0.383991511971799,0.002733974299484,0.008844298024966,-1,"2",108922642,109111093,"-",188452,2267,0.373402,0.436259,0.372637,"protein_coding",4.21937742277889,0.766314488665765
"ENSMUSG00000107655","Gm44220",2.19163045394996,-0.411409993764105,0.002734153938165,0.008844298024966,-1,"6",93218701,93221187,"+",2487,2486,0.391392,0.391392,0,"TEC",4.56821469022342,0.751888169222059
"ENSMUSG00000037001","Zfp39",2.97953398331074,0.345484722204639,0.002738063147218,0.008851244617832,1,"11",58778979,58795051,"-",16073,3885,0.434918,0.446847,0.431115,"protein_coding",7.88731347897654,1.27057780442856
"ENSMUSG00000062353","Gm15772",1.08362095381309,-0.621866733737119,0.002737466043978,0.008851244617832,-1,"5",3286431,3286868,"+",438,437,0.505721,0.505721,0,"processed_pseudogene",2.11934866700012,0.649829555248205
"ENSMUSG00000021537","Cetn3",5.22691746475766,0.191264005917808,0.002740263853951,0.008856298205815,1,"13",81931196,81945274,"+",14079,3104,0.381801,0.381121,0.381994,"protein_coding",37.4506139510854,1.14176362499685
"ENSMUSG00000022471","Xrcc6",4.5481526856483,-0.179130562661619,0.002743837325935,0.008861663367396,-1,"15",81872036,81924286,"+",52251,4461,0.466124,0.520287,0.461068,"protein_coding",23.3953950628881,0.883235115845369
"ENSMUSG00000028102","Pex11b",3.93567256309094,-0.225542830236927,0.002743650975629,0.008861663367396,-1,"3",96542692,96552682,"+",9991,2807,0.46006,0.515141,0.438535,"protein_coding",15.3022571048943,0.855273158987023
"ENSMUSG00000054814","Usp46",4.61830108277252,-0.294404746187483,0.002743707665792,0.008861663367396,-1,"5",74159114,74229092,"-",69979,7829,0.450627,0.434411,0.45267,"protein_coding",24.5610627642001,0.815408699413376
"ENSMUSG00000025354","Dnajc14",5.76689832918016,-0.20461132655369,0.002744878025082,0.008862964276199,-1,"10",128639931,128655315,"+",15385,6548,0.463859,0.470373,0.459031,"protein_coding",54.4514412053819,0.867772440417026
"ENSMUSG00000018143","Mafk",5.28472472274887,0.229404199181482,0.002748228309954,0.008871720292403,1,"5",139777268,139788408,"+",11141,3897,0.546948,0.560944,0.539417,"protein_coding",38.9816897233185,1.17235069460193
"ENSMUSG00000028969","Cdk5",5.82905612942786,-0.252790610021896,0.002756444612957,0.008894110880729,-1,"5",24623239,24628528,"-",5290,2157,0.518434,0.531757,0.509259,"protein_coding",56.848726644871,0.839271438506593
"ENSMUSG00000068739","Sars",7.41702207690285,0.164695049276908,0.002756044989684,0.008894110880729,1,"3",108332181,108352525,"-",20345,5130,0.478864,0.515789,0.466413,"protein_coding",170.901598030913,1.12092911577084
"ENSMUSG00000033220","Rac2",3.52742003570352,0.513017649611751,0.002757823750459,0.008894429709582,1,"15",78443367,78456983,"-",13617,3096,0.534004,0.529393,0.535361,"protein_coding",11.5307946532785,1.42703196360422
"ENSMUSG00000045790","Ccdc149",2.91044008640317,-0.254803458910289,0.002757291734973,0.008894429709582,-1,"5",52531993,52628863,"-",96871,3315,0.461763,0.519759,0.459708,"protein_coding",7.51847511454873,0.838101303025831
"ENSMUSG00000021917","Spcs1",6.20575097977339,0.249034124808924,0.002762930129207,0.008908830637085,1,"14",30721783,30723629,"-",1847,1544,0.480498,0.468264,0.543046,"protein_coding",73.8103373940372,1.18841121482709
"ENSMUSG00000015484","Fam163a",2.52406292847769,-0.536589784588305,0.002767411932417,0.008921211459165,-1,"1",155951712,156032596,"-",80885,3877,0.467101,0.522311,0.464321,"protein_coding",5.7519970205306,0.689398571974679
"ENSMUSG00000044145","1810024B03Rik",1.06199096543615,-0.637083757402004,0.002778959072979,0.008956357541167,-1,"2",127028275,127050200,"-",21926,3547,0.39927,0.421765,0.394929,"protein_coding",2.08781078034167,0.643011409828094
"ENSMUSG00000020482","Ccdc117",4.72064372108915,-0.277700100673072,0.002779656732049,0.008956528440418,-1,"11",5478887,5492187,"-",13301,3367,0.451203,0.473418,0.443673,"protein_coding",26.3666745660013,0.824905007399645
"ENSMUSG00000031149","Praf2",1.92004593838628,0.402003314502828,0.002789552075705,0.008986328898642,1,"X",7594678,7597303,"+",2626,1336,0.53219,0.541916,0.52211,"protein_coding",3.78435108652934,1.3213414413552
"ENSMUSG00000054702","Ap1s3",2.8329356157872,-0.379859769054838,0.002790414902468,0.00898702472297,-1,"1",79584593,79649689,"-",65097,2873,0.425141,0.394709,0.426546,"protein_coding",7.12522521509111,0.768512286933839
"ENSMUSG00000021703","Serinc5",3.76934635004348,0.554716380847484,0.002793199374339,0.008993907788429,1,"13",92747599,92848455,"+",100857,6667,0.451109,0.470076,0.449766,"protein_coding",13.635978738914,1.46887983807517
"ENSMUSG00000022217","Emc9",3.89405724436066,-0.281899405999786,0.002795297940618,0.008998579607727,-1,"14",55818973,55822759,"-",3787,2460,0.487586,0.486992,0.488688,"protein_coding",14.867160686919,0.822507417233439
"ENSMUSG00000030760","Acer3",4.04579572589359,0.268035804348279,0.002802957592954,0.009021147277393,1,"7",97855596,97970415,"-",114820,15312,0.391538,0.394266,0.391118,"protein_coding",16.5160378629862,1.20416726550213
"ENSMUSG00000038766","Gabpb2",4.67250829331116,-0.298747132397547,0.002803701263332,0.009021450984885,-1,"3",95089077,95125227,"-",36151,15456,0.44036,0.44397,0.437663,"protein_coding",25.5014662280757,0.812958080290706
"ENSMUSG00000026600","Soat1",4.25923709403881,0.547688057230877,0.002804971258535,0.009023447711526,1,"1",156252095,156301901,"-",49807,9776,0.43547,0.434943,0.435598,"protein_coding",19.14953020729,1.46174135322221
"ENSMUSG00000001999","Blvra",6.21143858339958,0.202487831904116,0.002811953625419,0.009043001928483,1,"2",126912585,126939004,"+",26420,2435,0.439986,0.464476,0.4375,"protein_coding",74.1018976513939,1.15068091802505
"ENSMUSG00000029405","G3bp2",6.16654430317539,-0.187099954789143,0.002812351470633,0.009043001928483,-1,"5",92200005,92231578,"-",31574,8646,0.414785,0.432686,0.408034,"protein_coding",71.8314783812917,0.87836960971445
"ENSMUSG00000032648","Pygm",3.02262546361825,-0.323520978636416,0.002815228919784,0.009050159789793,-1,"19",6434429,6448489,"+",14061,3198,0.524182,0.544715,0.518137,"protein_coding",8.12645117153992,0.799117205134164
"ENSMUSG00000027618","Nfs1",6.0198590583566,-0.276497148802012,0.00281629129677,0.009051480748861,-1,"2",155965559,155986106,"-",20548,3599,0.460408,0.49347,0.453387,"protein_coding",64.8870673649949,0.82559311875989
"ENSMUSG00000078700","D030028A08Rik",2.10311460757297,-0.556870440674771,0.002817563309143,0.009053474703338,-1,"11",96807096,96855886,"+",48791,6255,0.504304,0.519584,0.502057,"lncRNA",4.29635917533666,0.679775164524385
"ENSMUSG00000028080","Lrba",5.45135904733589,-0.299632282666514,0.002822829838715,0.009068300064532,-1,"3",86131987,86689999,"+",558013,19266,0.376329,0.428994,0.374445,"protein_coding",43.7544864021437,0.812459451446948
