"feature","geneName","avgLog2CPM","avgLog2FC","P.Value","FDR","DE","chromosome","startPos","endPos","geneStrand","geneLength","exonLength","geneGC","exonGC","intronGC","geneType","avgCPM","avgFC"
"ENSMUSG00000097885","5031434O11Rik",1.52385952977178,-0.590231409646521,0.001037204054553,0.003539512222837,-1,"3",51467456,51474538,"+",7083,3727,0.513132,0.518111,0.507601,"lncRNA",2.87559306550797,0.664236354364603
"ENSMUSG00000015165","Hnrnpl",7.3344970561083,0.298440167450306,0.001038384033863,0.003542182117969,1,"7",28507966,28521691,"+",13726,5940,0.512495,0.520539,0.506358,"protein_coding",161.400032188141,1.22981402729782
"ENSMUSG00000000296","Tpd52l1",4.00529101499638,-0.247355599054399,0.001038648713255,0.003542215322035,-1,"10",31208372,31321954,"-",113583,1315,0.401912,0.492015,0.400857,"protein_coding",16.0587869673355,0.842439157416012
"ENSMUSG00000025577","Cbx2",3.38787894373286,0.42142195344486,0.001040516784501,0.00354771538745,1,"11",118913788,118922096,"+",8309,4252,0.571016,0.581138,0.560404,"protein_coding",10.4677461881916,1.33924689706505
"ENSMUSG00000028031","Dkk2",5.84818971925034,-0.664633157433336,0.001041500737202,0.003550199029117,-1,"3",131791053,131886065,"+",95013,3701,0.391761,0.456633,0.389132,"protein_coding",57.6076986148274,0.630849093738458
"ENSMUSG00000033857","Engase",3.89371210535188,-0.286996063827786,0.001044366139118,0.00355909323937,-1,"11",118367655,118380035,"+",12381,5171,0.555331,0.581512,0.536552,"protein_coding",14.8636044097933,0.819606843806072
"ENSMUSG00000096255","Dynlt1b",3.14834978307749,0.240508522565113,0.001045180982705,0.003560996707625,1,"17",6697511,6703695,"+",6185,766,0.468467,0.498695,0.464193,"protein_coding",8.86640819324339,1.18140901225644
"ENSMUSG00000029446","Psph",3.80195223861935,0.261194512318685,0.001047377388841,0.003566730745233,1,"5",129842622,129864513,"-",21892,4320,0.463158,0.497454,0.454727,"protein_coding",13.9476700780379,1.19847059504233
"ENSMUSG00000049723","Mmp12",2.11307546669822,0.797313097086672,0.001047143588651,0.003566730745233,1,"9",7344381,7369499,"+",25119,7226,0.378175,0.395793,0.37106,"protein_coding",4.32612534559546,1.73786148418433
"ENSMUSG00000026915","Strbp",5.9258273218576,-0.225846057795462,0.001048831462961,0.003570807239985,-1,"2",37373240,37593871,"-",220632,18591,0.385531,0.420257,0.382335,"protein_coding",60.7927477014067,0.855093415429323
"ENSMUSG00000006736","Tspan31",6.44308347300168,0.41117580898493,0.001051098190565,0.003575020381814,1,"10",126903149,126906133,"-",2985,2187,0.492962,0.494284,0.489335,"protein_coding",87.0084415644091,1.32976914597417
"ENSMUSG00000021285","Ppp1r13b",4.85782807365673,-0.261882272593481,0.001050593836684,0.003575020381814,-1,"12",111794891,111874544,"-",79654,4932,0.446575,0.544809,0.44009,"protein_coding",28.9969262474028,0.833999097392803
"ENSMUSG00000023007","Prpf40b",6.09820260242065,-0.347416525131903,0.001050712579424,0.003575020381814,-1,"15",99192968,99214899,"+",21932,4928,0.496512,0.587256,0.470211,"protein_coding",68.5080968416805,0.785990333578206
"ENSMUSG00000030123","Plxnd1",6.47607965773137,0.253265672441838,0.001051025355312,0.003575020381814,1,"6",115931772,115971966,"-",40195,7265,0.561203,0.603166,0.551945,"protein_coding",89.02136132654,1.19190204325107
"ENSMUSG00000035585","Tsen34",5.80677517548225,0.350390034266894,0.001055317579692,0.003588493013273,1,"7",3695862,3704023,"+",8162,2534,0.481191,0.566298,0.442865,"protein_coding",55.9775009374914,1.27490525283654
"ENSMUSG00000039110","Mycbpap",3.03609429737723,-0.627120622994477,0.001056405569089,0.003591313671868,-1,"11",94392173,94412568,"-",20396,4077,0.48762,0.542311,0.473955,"protein_coding",8.20267402844872,0.647467362749033
"ENSMUSG00000032220","Myo1e",5.20176703997521,0.234729209167711,0.001057722010784,0.003594909397709,1,"9",70114632,70307048,"+",192417,5675,0.457431,0.499912,0.45614,"protein_coding",36.8033972573022,1.17668585502364
"ENSMUSG00000028357","Kif12",8.22191778188956,0.281680049405365,0.00105814661531,0.003595472994159,1,"4",63083867,63090368,"-",6502,3388,0.548685,0.567296,0.528429,"protein_coding",298.568422990066,1.21560966406427
"ENSMUSG00000029314","Gpat3",2.75893540283338,0.732094778338974,0.001059353892382,0.003598695105319,1,"5",100993579,101046968,"+",53390,3488,0.443612,0.490539,0.440332,"protein_coding",6.76896568325048,1.66104916778466
"ENSMUSG00000103085","Gm38120",1.51741835095197,-1.56229205172639,0.001062097103812,0.003607132036267,-1,"1",13413787,13418428,"-",4642,4641,0.426201,0.426201,0,"TEC",2.86278306604408,0.338612690430055
"ENSMUSG00000032080","Apoa4",3.12410930072306,-0.599845384709152,0.001063780413893,0.003611966048541,-1,"9",46151994,46154757,"+",2764,1812,0.555556,0.575607,0.51735,"protein_coding",8.71867741265988,0.65982466576748
"ENSMUSG00000031681","Smad1",4.00261848858093,0.209917391832401,0.00106463268533,0.003613976674803,1,"8",80065024,80126147,"-",61124,6254,0.459451,0.474097,0.457781,"protein_coding",16.0290663373277,1.15662195427736
"ENSMUSG00000028124","Gclm",8.18556937098299,-0.258800105053268,0.001067045822866,0.003621283503396,-1,"3",122039206,122064381,"+",25176,6283,0.421092,0.428617,0.41859,"protein_coding",291.140023185863,0.835782754131982
"ENSMUSG00000069835","Sat2",4.17172874640824,-0.270321176884483,0.001070791981362,0.003633109594394,-1,"11",69512850,69514696,"+",1847,1419,0.506501,0.501057,0.52459,"protein_coding",18.0225187675086,0.829134940881383
"ENSMUSG00000035692","Isg15",2.83582205428942,0.514746103606658,0.001074323360843,0.003644201361219,1,"4",156283912,156285253,"-",1342,701,0.509321,0.533524,0.482812,"protein_coding",7.13949511381505,1.42874267666388
"ENSMUSG00000063576","Klhdc3",6.40540674160022,-0.21553336598036,0.001075499981145,0.00364730210838,-1,"17",46985476,46991840,"-",6365,2579,0.533312,0.550213,0.521797,"protein_coding",84.7655850102043,0.861227703997453
"ENSMUSG00000041362","Shtn1",4.28288309096768,0.302895294550417,0.001076337022963,0.003649250023683,1,"19",58961788,59064532,"-",102745,6155,0.433884,0.473924,0.431333,"protein_coding",19.4659802452866,1.23361763517274
"ENSMUSG00000050640","Tmem150c",3.47571493410565,0.348803081202626,0.001077576177423,0.003652559992466,1,"5",100225731,100307667,"-",81937,5544,0.450632,0.487915,0.447926,"protein_coding",11.1248573667679,1.27350363822767
"ENSMUSG00000073481","Mtarc2",8.33495163354405,0.301497922682866,0.001078514560198,0.003654849097413,1,"1",184545265,184578648,"-",33384,6617,0.478327,0.503098,0.472204,"protein_coding",322.901791173354,1.23242335088844
"ENSMUSG00000057191","AB124611",1.46495970786724,0.718878448332895,0.001079614665129,0.003657684993247,1,"9",21437472,21456629,"+",19158,1439,0.473613,0.548297,0.467547,"protein_coding",2.76055760781967,1.6459020122117
"ENSMUSG00000019984","Med23",4.18143774187578,0.27230235281174,0.001080337067087,0.003659240177987,1,"10",24745884,24789579,"+",43696,6661,0.434695,0.463744,0.42947,"protein_coding",18.14421507885,1.20773367574938
"ENSMUSG00000022621","Rabl2",3.64178469047365,0.22351263946929,0.001081108519523,0.003660960704423,1,"15",89466736,89476126,"-",9391,2953,0.497657,0.514054,0.490135,"protein_coding",12.4820647055617,1.16757290717194
"ENSMUSG00000048960","Prex2",4.27847571975794,-0.410080139307962,0.001082502675121,0.003664788539994,-1,"1",11063689,11373905,"+",310217,16566,0.390986,0.406495,0.390111,"protein_coding",19.4066032573312,0.752581567891099
"ENSMUSG00000021326","Trim27",5.08393189242979,0.203703640446783,0.001084377121364,0.003670240127705,1,"13",21363615,21378894,"+",15280,5490,0.460436,0.507104,0.434263,"protein_coding",33.9168878631341,1.15165104498316
"ENSMUSG00000024513","Mbd2",6.74829684852784,0.165514416234292,0.001084869366075,0.003671011926997,1,"18",70701260,70759202,"+",57943,3205,0.426168,0.515445,0.42094,"protein_coding",107.507749585691,1.12156591919508
"ENSMUSG00000025169","Ogfod3",4.50634185339736,-0.263108357947597,0.00108756905769,0.003679251153528,-1,"11",121068417,121095537,"-",27121,1299,0.479351,0.554273,0.475582,"protein_coding",22.7271023928606,0.833290618012147
"ENSMUSG00000032436","Cmtm7",3.25633287742564,0.310987098255493,0.001088985465629,0.003683146070946,1,"9",114585904,114610924,"-",25021,3449,0.502118,0.521021,0.499096,"protein_coding",9.55551001422025,1.24055620361005
"ENSMUSG00000027425","Kat14",5.52550776697127,-0.172913214070721,0.001095570099092,0.00370451471326,-1,"2",144210903,144249596,"+",38694,4686,0.448686,0.530303,0.437439,"protein_coding",46.0620835917536,0.887049664394277
"ENSMUSG00000056498","Tmem154",0.789201158115734,0.573280903866165,0.001098239490287,0.003712637342592,1,"3",84573499,84611882,"+",38384,4731,0.458927,0.450433,0.460121,"protein_coding",1.72811731316848,1.48790344052302
"ENSMUSG00000070695","Cntnap5a",0.850950842608968,-1.19596859028301,0.001101577454592,0.003723015605475,-1,"1",115612486,116515053,"+",902568,10921,0.387589,0.413698,0.387269,"protein_coding",1.80368929805827,0.436493298602065
"ENSMUSG00000038602","Slc35f1",1.98852669489328,-0.518452325330026,0.001102629814051,0.003725666010804,-1,"10",52566629,52987718,"+",421090,4933,0.394857,0.445571,0.394256,"protein_coding",3.96831539953403,0.698120351620965
"ENSMUSG00000085068","Gm15895",2.74353660024824,0.850740143516659,0.001103466198018,0.003727585547109,1,"8",111532270,111534109,"+",1840,729,0.497009,0.524005,0.479279,"lncRNA",6.69710041756101,1.80342589662052
"ENSMUSG00000004263","Atn1",3.13029624666421,-0.649901968431698,0.001104601347037,0.003730513154043,-1,"6",124719507,124733487,"-",13981,4588,0.531187,0.623583,0.486052,"protein_coding",8.75614743504997,0.637323618522699
"ENSMUSG00000042644","Itpr3",4.35690026703858,0.388338364045626,0.001106738318763,0.003736821920022,1,"17",27276278,27341197,"+",64920,8961,0.548437,0.574824,0.544212,"protein_coding",20.490741215139,1.3088850162252
"ENSMUSG00000003309","Ap1m2",4.50258678046746,-0.186916289212531,0.001108901219506,0.0037432151467,-1,"9",21205571,21223633,"-",18063,3129,0.483833,0.509108,0.478537,"protein_coding",22.6680247942749,0.878481439675538
"ENSMUSG00000052516","Robo2",3.43612181541703,-0.500293845753372,0.001110914734866,0.00374910112369,-1,"16",73688727,74208713,"-",519987,16953,0.365918,0.395977,0.364904,"protein_coding",10.8236997198686,0.706962773506336
"ENSMUSG00000027763","Mbnl1",6.76431107712725,-0.449842751377868,0.001113937948628,0.003758390932064,-1,"3",60380251,60537171,"+",156921,18701,0.383896,0.377894,0.384708,"protein_coding",108.707756827652,0.732122642385069
"ENSMUSG00000050271","Prag1",3.68754544581764,0.343521268757153,0.001115020827975,0.003761131192978,1,"8",36561982,36614941,"+",52960,9601,0.465115,0.525258,0.451797,"protein_coding",12.8843285138005,1.26884977219754
"ENSMUSG00000027371","Fahd2a",6.07069497852329,-0.236197132146335,0.001118170026505,0.003770838434043,-1,"2",127278135,127286485,"-",8351,1456,0.487186,0.537088,0.476646,"protein_coding",67.2142385589583,0.848980232510793
"ENSMUSG00000007570","Fance",4.50570160356655,-0.199562221548017,0.001120222132292,0.003776634527372,-1,"17",28532493,28545546,"+",13054,3182,0.520187,0.60088,0.494175,"protein_coding",22.7170186296627,0.870814767508172
"ENSMUSG00000025532","Crcp",4.499527286198,-0.168346963617379,0.001120432382455,0.003776634527372,-1,"5",130058131,130089630,"+",31500,1579,0.468491,0.517416,0.465909,"protein_coding",22.6200041076275,0.889861698577955
"ENSMUSG00000027901","Dennd2d",3.54891037416644,-0.286152939256641,0.001123517734522,0.003785905421394,-1,"3",106389721,106410346,"+",20626,6854,0.456679,0.460169,0.454942,"protein_coding",11.7038426547708,0.820085969754978
"ENSMUSG00000031723","Txnl4b",3.8368611751601,-0.254928714416407,0.001123727793136,0.003785905421394,-1,"8",110292524,110300683,"+",8160,1888,0.468195,0.504237,0.457343,"protein_coding",14.2892785707043,0.838028541809513
"ENSMUSG00000022890","Atp5j",7.8969367019027,-0.324399037326637,0.001124278574712,0.00378684279201,-1,"16",84624754,84632513,"-",7760,3122,0.454569,0.477899,0.438861,"protein_coding",238.349816073331,0.798630991275526
"ENSMUSG00000004945","Tmem242",6.28977724563417,-0.202982731789595,0.001130890783493,0.0038081911163,-1,"17",5461145,5490534,"-",29390,1832,0.457552,0.466703,0.456944,"protein_coding",78.2368969406801,0.868752583545431
"ENSMUSG00000020840","Blmh",6.47681690550594,-0.181309718892631,0.001133086937072,0.003814661958728,-1,"11",76815635,76878205,"+",62571,5878,0.433275,0.455257,0.430996,"protein_coding",89.0668647565022,0.881902017462727
"ENSMUSG00000026786","Apbb1ip",2.26047234061267,0.681687157945758,0.001134317698662,0.003817880354944,1,"2",22664106,22765665,"+",101560,7400,0.404514,0.425946,0.402829,"protein_coding",4.79148330082618,1.60401447152924
"ENSMUSG00000032633","Flcn",5.77099002237016,0.235034735376789,0.001140480530394,0.00383769350673,1,"11",59682234,59700842,"-",18609,4308,0.521657,0.544104,0.514895,"protein_coding",54.6060926239868,1.17693507362386
"ENSMUSG00000006699","Cdc42",7.84967484234592,0.260931254643149,0.001141035340348,0.003838630755155,1,"4",137047007,137085031,"-",38025,2959,0.410504,0.410612,0.410495,"protein_coding",230.668124100509,1.19825192249573
"ENSMUSG00000060121","Gemin2",2.88940495587432,0.267101356335552,0.00114405377724,0.003847853590167,1,"12",59060179,59075256,"+",15078,2405,0.40983,0.444491,0.403251,"protein_coding",7.40964773217356,1.20338756685266
"ENSMUSG00000043953","Ccrl2",1.73038933280028,-0.436626587331572,0.001146101390369,0.003853807530926,-1,"9",110883554,110886587,"-",3034,2595,0.490933,0.490173,0.495434,"protein_coding",3.31817352111653,0.738860246196146
"ENSMUSG00000034024","Cct2",7.31827392116005,0.191897075659075,0.001150364955322,0.003867208006107,1,"10",116886906,116899719,"-",12814,2542,0.448061,0.471282,0.442313,"protein_coding",159.595251970907,1.1422647528132
"ENSMUSG00000116835","Gm49594",1.03521599069523,-1.26029722232309,0.001153100979739,0.00387546807269,-1,"16",33827213,33827827,"-",615,614,0.532573,0.532573,0,"processed_pseudogene",2.04942044868217,0.417457946662748
"ENSMUSG00000034574","Daam1",4.28094876314376,-0.281248044889704,0.00115387251566,0.003877123272693,-1,"12",71877852,72039107,"+",161256,8071,0.450002,0.466113,0.449153,"protein_coding",19.4398982564071,0.822878854224525
"ENSMUSG00000030652","Coq7",5.49691070986086,-0.303518985950287,0.001154401185306,0.003877961815435,-1,"7",118108882,118132579,"-",23698,6429,0.477529,0.488723,0.473361,"protein_coding",45.1580320174256,0.810273584778274
"ENSMUSG00000021457","Syk",3.49073338174079,0.555873322977395,0.001155327565411,0.003880135652363,1,"13",52737209,52802828,"+",65620,9348,0.469955,0.51733,0.462085,"protein_coding",11.2412719586064,1.47005825105016
"ENSMUSG00000032060","Cryab",7.74627790973413,0.433615991232784,0.001156718207678,0.003882928914588,1,"9",50662625,50667936,"+",5312,1474,0.503295,0.53867,0.489705,"protein_coding",214.714812251976,1.35061453741005
"ENSMUSG00000078922","Tgtp1",2.89952389879712,0.947284892163409,0.001156677389462,0.003882928914588,1,"11",48876154,48884999,"-",8846,3201,0.44398,0.442362,0.444897,"protein_coding",7.46180107034647,1.9282403517517
"ENSMUSG00000029427","Zcchc8",5.67049782304928,0.187017255784112,0.001160138033974,0.003893468078268,1,"5",123836357,123859163,"-",22807,5237,0.454003,0.464197,0.450965,"protein_coding",50.9319067286564,1.13840764525745
"ENSMUSG00000062421","Arf2",4.75621283272413,0.260728274256207,0.001161329457949,0.003896525353474,1,"11",103857565,103876163,"+",18599,2991,0.445854,0.507188,0.4341,"protein_coding",27.0248149231775,1.19808334596172
"ENSMUSG00000042743","Sgtb",2.07747644924622,-0.445888509079065,0.001162201890943,0.003898511123314,-1,"13",104246249,104278243,"+",31995,3061,0.426611,0.472721,0.421733,"protein_coding",4.22068291635274,0.734132049268904
"ENSMUSG00000019856","Fam184a",3.46572688541952,0.334628438425233,0.001163820576942,0.003901307275093,1,"10",53509241,53627219,"-",117979,5347,0.414281,0.463999,0.41192,"protein_coding",11.0481038860737,1.26105258687314
"ENSMUSG00000047368","Abhd17b",5.00278811643454,-0.50968073718944,0.001163843220144,0.003901307275093,-1,"19",21630549,21663001,"+",32453,2829,0.400283,0.418522,0.398542,"protein_coding",32.0619021975164,0.702377854163644
"ENSMUSG00000068263","Efcc1",2.35985561105801,-0.579416875658649,0.001163877836135,0.003901307275093,-1,"6",87707851,87732890,"+",25040,4045,0.50617,0.577256,0.492474,"protein_coding",5.13318982059349,0.669234221178393
"ENSMUSG00000059447","Hadhb",7.06825328944785,-0.267059231558918,0.001164690664734,0.00390309023054,-1,"5",30360246,30389591,"+",29346,6580,0.410394,0.406231,0.411597,"protein_coding",134.20115607447,0.831011742718865
"ENSMUSG00000040918","Slc19a2",3.63450180437406,0.464745700309448,0.001165317440746,0.003904248980403,1,"1",164076615,164092954,"+",16340,3832,0.438889,0.477818,0.426961,"protein_coding",12.4192126210118,1.38007407028304
"ENSMUSG00000045094","Arhgef37",1.89067771204853,0.429251116014886,0.001168204292726,0.003912977445307,1,"18",61624728,61669665,"-",44938,5857,0.471505,0.519891,0.464253,"protein_coding",3.70809373108298,1.34653442714404
"ENSMUSG00000039046","Usp6nl",5.21507878096967,-0.216689600566824,0.001171256446715,0.003922255259257,-1,"2",6327478,6451201,"+",123724,8043,0.432644,0.465622,0.430351,"protein_coding",37.1445535503665,0.86053775753842
"ENSMUSG00000034007","Scaper",5.06759143043532,-0.697310737760475,0.001172156916874,0.003923379475558,-1,"9",55457163,55845403,"-",388241,5394,0.38716,0.431405,0.386537,"protein_coding",33.534900826564,0.616720736967446
"ENSMUSG00000073639","Rab18",6.18748914664585,-0.298469501375717,0.001172081327723,0.003923379475558,-1,"18",6733905,6794429,"+",60525,6841,0.400056,0.40038,0.400015,"protein_coding",72.8819243337023,0.813114540314842
"ENSMUSG00000057103","Nat8f1",7.86678820746817,-0.372854950957479,0.001176208625024,0.003935992927766,-1,"6",85887136,85892669,"-",5534,1343,0.442075,0.52271,0.416229,"protein_coding",233.420620917769,0.772252771741084
"ENSMUSG00000028465","Tln1",8.32133734803879,0.204138793336701,0.001176553714758,0.003936199690068,1,"4",43531519,43562691,"-",31173,9742,0.522552,0.557072,0.50686,"protein_coding",319.868994979435,1.15199846412069
