?disease	?disease_label	?superclass	?superclass_label	?subclass_disease	?subclass_label
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D005315>	"Erythroblastosis, Fetal"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006402>	"Erythroblastosis, Fetal"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D007154>	"Erythroblastosis, Fetal"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D007232>	"Erythroblastosis, Fetal"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D010957>	"F Factor"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D010335>	"Fibrosis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000832>	"Fishes, Poisonous"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D005399>	"Fishes, Poisonous"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D038901>	"Fragile X Syndrome"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D025064>	"Fragile X Syndrome"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D044367>	"Freezing"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D003080>	"Freezing"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006836>	"Fumarate Hydratase"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D008285>	"Genes, MHC Class I"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D003342>	"Globus Pallidus"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D004722>	"Ribonuclease T1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D013514>	"Hemostasis, Surgical"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006489>	"Hemostasis, Surgical"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000596>	"Homoserine"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D007136>	"Immunoglobulin Constant Regions"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D014283>	"Iohexol"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D003813>	"Jaw Relation Record"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009370>	"Leukemia"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006402>	"Leukemia"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D007938>	"Leukemia, Myeloid"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D002780>	"Liver Cirrhosis, Biliary"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D008103>	"Liver Cirrhosis, Biliary"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000075224>	"Long QT Syndrome"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D001145>	"Long QT Syndrome"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006330>	"Long QT Syndrome"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D001789>	"Lutheran Blood-Group System"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D018049>	"Lymphocytic choriomeningitis virus"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D012162>	"Macular Degeneration"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D002468>	"Membrane Fusion"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000090862>	"Meningitis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D008817>	"Mice, Neurologic Mutants"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D008817>	"Mice, Quaking"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000053>	"Mites"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D020278>	"Multiple Sclerosis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D020966>	"Muscular Dystrophies"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D030342>	"Muscular Dystrophies"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D014644>	"Mutation"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009696>	"Nucleic Acid Heteroduplexes"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D050177>	"Obesity"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D047108>	"Embryo Implantation"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D018108>	"Parainfluenza Virus 3, Human"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D011726>	"Paraquat"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D003904>	"Penicillium"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D003090>	"Bacteriophage mu"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D017900>	"Bacteriophage mu"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D005959>	"Lactase-Phlorizin Hydrolase"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D064251>	"Lactase-Phlorizin Hydrolase"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D043322>	"Lactase-Phlorizin Hydrolase"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D011984>	"Photoreceptor Cells"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D055351>	"Photoreceptor Cells"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D010935>	"Plant Tumors"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D037121>	"Pokeweed Mitogens"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D004267>	"Poxviridae"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D018000>	"Receptors, Angiotensin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D043562>	"Receptors, Angiotensin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D018111>	"Respiratory Syncytial Viruses"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D005123>	"Retina"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D012335>	"RNA, Ribosomal, 23S"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D005839>	"Sisomicin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009573>	"Sodium Nitrite"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D017670>	"Sodium Nitrite"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D013094>	"Spermatids"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D019883>	"Farnesyl-Diphosphate Farnesyltransferase"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D013509>	"Sterilization, Tubal"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D013245>	"Sterilization, Tubal"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009154>	"Suppression, Genetic"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D016296>	"Suppression, Genetic"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D003053>	"Tectorial Membrane"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D044925>	"3-Oxo-5-alpha-Steroid 4-Dehydrogenase"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000745>	"Thalassemia"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006453>	"Thalassemia"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D014180>	"Transplantation, Heterologous"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009386>	"Tuberous Sclerosis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D020752>	"Tuberous Sclerosis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D006222>	"Tuberous Sclerosis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D020271>	"Tuberous Sclerosis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D065703>	"Tuberous Sclerosis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009378>	"Tuberous Sclerosis"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D002262>	"Tyrosine Decarboxylase"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D064587>	"Water-Electrolyte Balance"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D005109>	"Zona Pellucida"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D010063>	"Zona Pellucida"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000409>	"beta-Alanine"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D015252>	"Deoxyribonuclease BamHI"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D015470>	"Leukemia, Promyelocytic, Acute"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D054334>	"Gene Products, nef"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D012191>	"Gene Products, nef"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D015235>	"HLA-B7 Antigen"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D015235>	"HLA-B27 Antigen"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D019637>	"Bone Transplantation"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D016378>	"Bone Transplantation"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D008228>	"Lymphoma, B-Cell"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D014021>	"Tissue Embedding"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D016610>	"Paraffin Embedding"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D007141>	"CD4 Immunoadhesins"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D011993>	"CD4 Immunoadhesins"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D015815>	"CD4 Immunoadhesins"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D003813>	"Dental Debonding"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D007690>	"Polycystic Kidney, Autosomal Recessive"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D003090>	"Bacteriophage P1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D017900>	"Bacteriophage P1"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D017302>	"Annexin A4"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D000077427>	"Teicoplanin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D009154>	"Point Mutation"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D010880>	"Paroxetine"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D012326>	"Alternative Splicing"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D016023>	"Receptors, Fibronectin"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D054622>	"Leukocyte Common Antigens"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D004151>	"Lisinopril"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D046810>	"Chicken anemia virus"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D020754>	"Machado-Joseph Disease"@en
<http://id.nlm.nih.gov/mesh/D000087525>	"Radiation Fibrosis Syndrome"@en	<http://id.nlm.nih.gov/mesh/D005355>	"Fibrosis"@en	<http://id.nlm.nih.gov/mesh/D017907>	"Levivirus"@en
